Pedestrian_id,Pedestrian_Age,measuring_row,measuring_col,time,density,speed
322,20,0,0,4675,1.6670000500066677,0
363,20,2,0,4675,1.6670000500066677,0
239,20,11,0,6909,2.333800070009335,0
340,20,9,0,6909,2.1115333966751124,1.611185086551265
389,20,7,0,6909,2.1115333966751124,1.3315579227696406
281,20,15,25,9130,1.5558667133395565,1.3315579227696406
218,20,29,0,11382,2.2226667333422236,1.3315579227696406
281,20,15,26,11382,1.5558667133395565,1.3315579227696404
336,20,0,0,11382,2.000400060008001,1.3315579227696406
342,20,12,0,11382,2.2226667333422236,1.3315579227696406
378,20,27,0,11382,2.2226667333422236,1.4713715046604527
388,20,15,0,11382,2.333800070009335,1.4713715046604527
326,20,16,6,13555,2.2226667333422236,1.3315579227696406
338,20,10,0,13555,2.333800070009335,1.3315579227696404
341,20,16,25,13555,1.6670000500066677,1.4247669773635152
341,20,16,26,15831,1.88926672334089,1.411451398135819
409,20,4,0,15831,2.000400060008001,0
416,20,0,0,15831,2.000400060008001,1.3315579227696406
223,20,27,0,18075,2.1115333966751124,1.3315579227696406
249,20,2,0,18075,2.000400060008001,1.3315579227696406
258,20,29,0,20274,2.1115333966751124,1.4014647137150467
250,20,5,0,22461,2.2226667333422236,1.4014647137150467
269,20,27,0,22461,2.1115333966751124,1.3315579227696406
240,20,3,0,24670,2.1115333966751124,1.3315579227696406
244,20,1,0,24670,2.1115333966751124,1.3315579227696406
282,20,29,0,24670,2.1115333966751124,1.3315579227696406
295,20,27,0,26871,2.1115333966751124,1.3315579227696406
272,20,4,0,29089,2.2226667333422236,1.3315579227696406
231,20,29,0,31316,2.1115333966751124,1.3315579227696406
308,20,27,0,31316,2.1115333966751124,1.3315579227696406
222,20,1,0,33531,2.000400060008001,1.3315579227696406
242,20,11,0,33531,2.1115333966751124,1.4713715046604527
387,20,3,0,33531,1.88926672334089,1.3315579227696406
392,20,29,0,35740,2.1115333966751124,1.3315579227696406
267,20,27,0,37970,2.1115333966751124,1.3315579227696406
311,20,0,0,37970,1.88926672334089,1.3315579227696406
312,20,10,0,37970,2.000400060008001,1.3315579227696404
374,20,2,0,40135,1.7781333866737787,1.3315579227696406
246,20,29,0,42297,2.1115333966751124,1.3315579227696406
220,20,27,0,44470,2.1115333966751124,1.3315579227696406
247,20,15,5,44470,2.1115333966751124,1.3315579227696406
262,20,5,0,44470,1.88926672334089,1.3781624500665777
265,20,7,0,44470,1.88926672334089,1.3315579227696404
288,20,10,0,44470,2.000400060008001,1.3781624500665777
323,20,13,0,44470,2.556066743343557,1.3315579227696406
248,20,0,0,46708,1.4447333766724453,1.3315579227696406
255,20,29,0,46708,2.1115333966751124,1.3315579227696406
271,20,27,0,48956,2.1115333966751124,1.3315579227696406
280,20,8,0,48956,2.1115333966751124,1.3315579227696406
318,20,6,0,48956,1.7781333866737787,1.3315579227696404
320,20,10,0,48956,2.1115333966751124,1.3315579227696406
349,20,12,0,48956,2.1115333966751124,1.3315579227696406
358,20,4,0,48956,1.5558667133395565,1.4247669773635152
305,20,2,0,51144,1.6670000500066677,1.3874833555259651
345,20,29,0,51144,2.1115333966751124,1.3315579227696406
350,20,0,0,51144,1.7781333866737787,1.3315579227696404
247,20,16,5,53327,1.88926672334089,1.3315579227696406
383,20,5,0,53327,1.88926672334089,1.3315579227696406
232,20,27,0,55585,2.000400060008001,1.3315579227696406
348,20,29,0,55585,2.000400060008001,1.3315579227696406
366,20,2,0,55585,1.88926672334089,1.3315579227696406
414,20,0,0,55585,1.88926672334089,1.3315579227696406
266,20,10,0,60096,2.1115333966751124,1.4061251664447403
287,20,27,0,60096,2.000400060008001,1.3315579227696406
347,20,8,0,60096,2.000400060008001,1.3315579227696406
404,20,29,0,60096,2.000400060008001,1.3315579227696406
256,20,2,0,62273,1.88926672334089,1.3315579227696406
401,20,7,0,64504,1.7781333866737787,1.3315579227696404
433,20,13,0,9,3.3340001000133355,0
509,20,29,0,9,3.000600090012002,0
557,20,8,0,9,3.2228667633462242,0
625,20,16,0,9,2.8894667533448906,0
630,20,7,0,9,3.111733426679113,0
715,20,27,0,9,3.000600090012002,0
439,20,15,5,4842,3.2228667633462242,0
505,20,19,0,4842,2.8894667533448906,0
516,20,9,0,4842,3.4451334366804467,0
537,20,11,0,4842,3.3340001000133355,0
588,20,22,0,4842,2.8894667533448906,0
454,20,28,0,9591,2.8894667533448906,0
458,20,1,0,9591,3.111733426679113,0
563,20,16,25,9591,2.2226667333422236,1.611185086551265
624,20,17,0,9591,3.000600090012002,0
698,20,12,0,9591,3.6674001100146687,0
439,20,15,6,14354,3.4451334366804467,1.3315579227696406
495,20,8,0,14354,3.4451334366804467,1.3315579227696406
563,20,16,26,14354,2.1115333966751124,1.7043941411451398
571,20,15,0,14354,3.3340001000133355,1.3315579227696406
430,20,1,0,19029,3.2228667633462242,1.3315579227696406
594,20,16,25,19029,2.333800070009335,1.3315579227696406
636,20,9,0,19029,3.77853344668178,1.3315579227696406
670,20,13,0,19029,3.6674001100146687,1.3315579227696406
679,20,11,0,19029,3.889666783348891,1.3315579227696406
444,20,2,0,23780,3.3340001000133355,1.3315579227696406
528,20,15,5,23780,3.2228667633462242,1.5552596537949397
550,20,3,0,23780,3.2228667633462242,0
594,20,16,26,23780,2.1115333966751124,1.3315579227696404
652,20,22,0,23780,2.667200080010668,1.3315579227696406
708,20,7,0,23780,3.6674001100146687,0
465,20,5,0,28563,3.4451334366804467,0
497,20,10,0,28563,4.111933456683113,1.3315579227696406
615,20,23,0,28563,2.667200080010668,1.611185086551265
574,20,4,0,33389,3.77853344668178,1.3315579227696406
631,20,6,0,38113,3.6674001100146687,1.3315579227696406
421,20,5,0,47684,3.5562667733475575,1.4014647137150467
514,20,3,0,47684,3.6674001100146687,1.4014647137150467
528,20,15,6,47684,3.000600090012002,1.51797603195739
578,20,7,0,47684,3.5562667733475575,1.4014647137150467
490,20,21,0,52318,2.556066743343557,1.4014647137150467
500,20,2,0,52318,3.6674001100146687,1.3315579227696406
512,20,20,0,52318,2.7783334166777793,1.611185086551265
649,20,8,0,52318,3.77853344668178,1.3315579227696404
466,20,6,0,56963,3.5562667733475575,1.4713715046604527
675,20,4,0,56963,3.6674001100146687,1.3315579227696406
690,20,2,0,56963,3.6674001100146687,1.3315579227696406
523,20,21,0,61616,2.7783334166777793,1.4014647137150467
524,20,23,0,61616,2.8894667533448906,1.3315579227696406
701,20,22,0,66371,2.7783334166777793,1.3315579227696406
424,20,1,0,71126,3.889666783348891,1.3315579227696406
507,20,20,0,71126,2.7783334166777793,1.4558366622281402
770,20,16,6,9,3.3340001000133355,0
817,20,27,0,9,4.000800120016002,0
824,20,3,0,9,4.556466803351558,0
860,20,10,0,9,4.889866813352892,0
872,20,11,0,9,4.556466803351558,0
875,20,24,0,9,4.000800120016002,0
886,20,12,0,9,4.223066793350225,0
1060,20,4,0,9,4.556466803351558,0
1105,20,2,0,9,4.556466803351558,0
1114,20,26,0,9,4.000800120016002,0
734,20,13,0,8411,4.223066793350225,0
861,20,21,0,8411,4.000800120016002,0
990,20,15,26,8411,4.223066793350225,0
718,20,15,0,16838,4.000800120016002,0
770,20,15,6,16838,3.77853344668178,1.3315579227696406
852,20,15,5,16838,3.6674001100146687,1.3315579227696406
963,20,19,0,16838,3.889666783348891,0
1003,20,27,0,16838,4.334200130017336,0
1084,20,22,0,16838,4.223066793350225,0
836,20,16,0,25214,3.77853344668178,1.3315579227696406
846,20,25,0,25214,4.223066793350225,1.3315579227696406
874,20,20,0,25214,3.889666783348891,0
852,20,15,6,33553,3.5562667733475575,1.3315579227696406
866,20,27,0,33553,4.445333466684447,1.3315579227696406
1072,20,14,0,33553,4.111933456683113,0
748,20,16,5,41797,3.6674001100146687,1.3315579227696404
1065,20,16,26,41797,4.000800120016002,1.3315579227696404
1090,20,22,0,41797,4.445333466684447,1.3315579227696406
741,20,17,0,49979,4.223066793350225,0
783,20,7,0,49979,4.66760014001867,1.4434087882822901
810,20,15,25,49979,3.77853344668178,1.3315579227696406
845,20,15,0,49979,4.000800120016002,1.4434087882822901
928,20,12,0,49979,4.334200130017336,0
748,20,16,6,58239,3.889666783348891,1.3315579227696406
984,20,15,5,58239,3.77853344668178,1.411451398135819
810,20,15,26,66916,3.77853344668178,1.3315579227696406
984,20,15,6,66916,4.000800120016002,1.4014647137150467
990,20,16,0,66916,4.223066793350225,1.4247669773635152
802,20,16,25,75299,4.000800120016002,1.3315579227696406
836,20,16,5,75299,3.77853344668178,1.3315579227696406
1099,20,5,0,75299,4.556466803351558,1.3315579227696406
921,20,8,0,83394,4.445333466684447,0
1016,20,17,0,83394,4.334200130017336,1.4014647137150467
802,20,16,26,91554,3.889666783348891,1.3315579227696406
1065,20,16,0,91554,4.000800120016002,1.3315579227696406
917,20,22,0,99948,4.223066793350225,1.3315579227696406
1022,20,24,0,99948,4.223066793350225,0
836,20,16,6,108045,3.889666783348891,1.3315579227696406
879,20,6,0,108045,4.334200130017336,0
933,20,16,25,108045,4.000800120016002,1.3315579227696404
985,20,4,0,108045,4.334200130017336,1.3315579227696406
1334,20,0,0,9,5.001000150020003,0
1356,20,14,0,9,5.445533496688448,0
1481,20,4,0,9,5.001000150020003,0
1554,20,26,0,9,5.001000150020003,0
1600,20,24,0,9,5.001000150020003,0
1150,20,11,0,13138,5.001000150020003,0
1188,20,16,0,13138,5.223266823354225,0
1191,20,15,25,13138,5.001000150020003,0
1202,20,8,0,13138,4.889866813352892,0
1236,20,6,0,13138,5.001000150020003,0
1254,20,2,0,13138,5.001000150020003,0
1284,20,15,6,13138,5.445533496688448,0
1305,20,20,0,13138,4.889866813352892,0
1157,20,22,0,25949,5.112133486687114,0
1172,20,26,0,25949,4.889866813352892,0
1205,20,8,0,25949,5.112133486687114,0
1315,20,27,0,38505,4.889866813352892,1.611185086551265
1383,20,9,0,38505,5.223266823354225,1.3315579227696406
1191,20,15,26,63701,5.112133486687114,1.4434087882822901
1699,20,16,0,10,6.4457335266924485,0
1798,20,15,25,10,5.334400160021336,0
1809,20,4,0,10,6.112333516691114,0
1821,20,7,0,10,6.4457335266924485,0
1853,20,15,6,10,6.112333516691114,0
1915,20,9,0,10,6.668000200026671,0
2014,20,25,0,10,6.112333516691114,0
2033,20,16,25,10,5.556666833355559,0
2029,20,16,5,37122,5.890066843356893,1.3315579227696406
1778,20,15,25,73576,6.001200180024004,1.3315579227696406
2196,20,1,0,73576,5.890066843356893,0
1662,20,15,6,91872,5.778933506689781,1.3315579227696404
1652,20,16,5,110093,5.778933506689781,1.3315579227696406
